	Eigenvector_centrality	Degree_centrality	Clustering_coefficient	Betweenness_centrality
Q8WVY7	0.00021676534655631983	0.00020861583394179617	0.0	2.6539303468031226e-06
Q969R5	0.0003256011438676634	0.0003129237509126943	0.0	5.346579971163777e-06
Q8WYJ6	0.00022820051129876214	0.0005215395848544905	0.0	1.395121915674763e-05
Q149N8	0.002319014513669903	0.00041723166788359235	0.0	0.0001303468959039154
P52756	0.00042310349922445385	0.00010430791697089809	0.0	0.0
Q9NPA3	0.00012394088261214438	0.00020861583394179617	0.0	8.829786945104709e-06
Q15274	0.0003084161059349692	0.00020861583394179617	0.0	9.384316915371931e-06
Q96H86	0.0012580420300370412	0.0005215395848544905	0.1	9.207870928949887e-05
Q8NEA6,Q1PHJ8	0.00012137272543084823	0.00010430791697089809	0.0	0.0
B3KU54,O75800	0.0001196012625006145	0.00010430791697089809	0.0	0.0
Q9HCZ1,Q5XKG8	3.58471569873687e-05	0.00010430791697089809	0.0	0.0
Q9BZW7	0.0010969278520365205	0.00020861583394179617	0.0	3.486491342021537e-06
Q15437	2.886727277752612e-06	0.00020861583394179617	0.0	1.815819193999897e-06
O94855,A8K6V0	9.435958317714633e-05	0.00020861583394179617	0.0	0.00014436886052673423
Q2VPB7,Q0D2Q2	0.0004680265208059646	0.0003129237509126943	0.0	7.69746289421451e-06
Q9UBY9	0.00017604320907037117	0.00010430791697089809	0.0	0.0
Q6PII3	2.3057433620009914e-05	0.00010430791697089809	0.0	0.0
Q9P2Z0	0.0002213275199122275	0.00020861583394179617	0.0	3.340948204418807e-06
Q9NQZ6	5.421279050610774e-05	0.00010430791697089809	0.0	0.0
Q96EC8	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q9BWQ6	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q96BW1,A8KAF9	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q8WU10	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q96EF0	1.676702206042483e-05	0.00010430791697089809	0.0	0.0
Q8N5F7	0.00030396916893603044	0.00041723166788359235	0.0	2.4448634307168446e-05
A8K9D8,O95980	6.119391215558354e-05	0.00010430791697089809	0.0	0.0
O43598,A8MXA0	2.207378449200364e-32	0.00020861583394179617	0.0	0.0
Q92917	8.969455764546207e-05	0.00010430791697089809	0.0	0.0
P57077	0.00032181988840769885	0.00020861583394179617	0.0	1.2316558263230372e-06
Q96EY7	0.0003598907772539509	0.00041723166788359235	0.0	6.596935975024819e-05
Q96ME1	0.0009031015881138767	0.0003129237509126943	0.3333333333333333	4.3591565721822e-06
Q9BSM1	0.00022337702142222893	0.00010430791697089809	0.0	0.0
Q8IZC7	0.00041072573353329435	0.00020861583394179617	0.0	3.810604883399893e-06
Q9BQY9,Q5QPV4	0.00022337702142222893	0.00010430791697089809	0.0	0.0
Q9BVV2	0.0007648236046144533	0.00041723166788359235	0.0	1.1733981505183087e-05
B3KRR8,Q9NNW5,Q9H9M3	3.262735688686781e-05	0.00020861583394179617	0.0	1.422697638193221e-05
Q9NPC3	0.0005902777297958822	0.00041723166788359235	0.0	8.378724165067846e-07
P43246	0.0053720331593755935	0.001147387086679879	0.10909090909090909	0.0001412412210079232
O75427	0.0009404323133700667	0.0005215395848544905	0.0	0.00011146709302014353
Q9NUU7	0.00022730233698417703	0.00020861583394179617	0.0	3.7236328577966797e-06
Q96EN9	0.00018734871211106545	0.00010430791697089809	0.0	0.0
Q8NA54	0.00018734871211106545	0.00010430791697089809	0.0	0.0
Q8WXS3	0.00018734871211106545	0.00010430791697089809	0.0	0.0
Q96LJ7	0.0006800298982985922	0.00020861583394179617	0.0	2.380896123164066e-06
Q969U6	0.0020172794080268943	0.0006258475018253885	0.06666666666666667	0.0001642568120851893
Q8NDP4	0.00037439209261518644	0.00020861583394179617	0.0	1.646048047963351e-06
Q8IYI8	0.0004254436577557204	0.0003129237509126943	0.0	2.1374656962515895e-05
Q24JQ0	0.00018734871211106545	0.00010430791697089809	0.0	0.0
Q8WUT4	0.00018734871211106545	0.00010430791697089809	0.0	0.0
Q8IYR0	0.00022673923949652973	0.0003129237509126943	0.0	1.8086406392148777e-05
O43299	0.00018734871211106545	0.00010430791697089809	0.0	0.0
Q96C28,B3KNY1	0.00018734871211106545	0.00010430791697089809	0.0	0.0
Q8TC90	0.0008348798627906626	0.0003129237509126943	0.0	5.089197266882052e-06
Q8IYX0	0.00018734871211106545	0.00010430791697089809	0.0	0.0
Q9P2T0	0.00036980235953769884	0.00020861583394179617	0.0	1.433700907769204e-05
Q96LL4	0.0004569447379145455	0.00020861583394179617	0.0	7.956978423281513e-06
B7Z8C9,Q5TAQ9	0.000278155717891905	0.0003129237509126943	0.0	5.910399881754969e-05
O43167	0.00018734871211106545	0.00010430791697089809	0.0	0.0
Q9BR84	0.00018734871211106545	0.00010430791697089809	0.0	0.0
Q96SK3	0.00018734871211106545	0.00010430791697089809	0.0	0.0
Q8TAI1	0.00018734871211106545	0.00010430791697089809	0.0	0.0
Q9P104	0.005925766904959534	0.0007301554187962866	0.047619047619047616	9.418532540976723e-05
Q9BRC7	4.6448720532460546e-05	0.00020861583394179617	0.0	2.9965808732919267e-06
Q9BPZ7	0.0021384436816355617	0.00020861583394179617	0.0	8.15774344181245e-06
Q92551,A8MUX4	8.950496562651313e-06	0.00010430791697089809	0.0	0.0
Q9UHH9,B2RCP4	0.0004926811861875267	0.00010430791697089809	0.0	0.0
Q969Y2,A6NFH1	0.00017507384341585905	0.0008344633357671847	0.0	0.0004121884715503397
Q5FBZ8,P54277,Q4VAL4	0.00015569088795634888	0.00010430791697089809	0.0	0.0
P05060	0.0027196636726644925	0.002086158339417962	0.005263157894736842	0.0010053597948587137
P49750,Q8NF45	0.0019049467571795634	0.0005215395848544905	0.0	0.00010691772974127441
Q9H773	0.0002225096291175476	0.0005215395848544905	0.0	2.974096357284748e-05
Q3KQU3	0.0012109396323444791	0.0005215395848544905	0.0	0.0001477164793388956
Q9NVM9	7.02999807520583e-05	0.00010430791697089809	0.0	0.0
Q9NVE4	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q8N6L0	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q49AR2	0.0003518647494062096	0.00020861583394179617	0.0	1.983201106076917e-06
P60002	0.0023029476043397415	0.00041723166788359235	0.0	0.0001438559287670078
Q6NW29	1.5500986787028853e-05	0.00010430791697089809	0.0	0.0
Q8N456	1.5500986787028853e-05	0.00010430791697089809	0.0	0.0
Q7L8L6	0.00026959602580347994	0.00010430791697089809	0.0	0.0
Q96MT8	0.00018499737143765912	0.0003129237509126943	0.0	3.667360064759586e-06
Q9NXE8	0.00026959602580347994	0.00010430791697089809	0.0	0.0
Q8N9H8,B8A4U7	0.0006876034024609354	0.00020861583394179617	1.0	0.0
Q9NX45	6.235135168625328e-05	0.00010430791697089809	0.0	0.0
Q9UNY5	1.209611139416136e-05	0.00010430791697089809	0.0	0.0
Q9H4T2	1.3661051076666019e-05	0.00020861583394179617	0.0	4.258531815139514e-06
Q9NWS0,Q9BVL0	0.0001196012625006145	0.00010430791697089809	0.0	0.0
Q96CN4,B9A6I9	6.918520376080697e-05	0.00010430791697089809	0.0	0.0
P43146,Q49AK4	0.008330215722970673	0.001251695003650777	0.045454545454545456	0.00026983748145253863
Q96HR9	7.228481919344412e-06	0.00010430791697089809	0.0	0.0
Q9H5X1,B7Z8Z5	9.268205057456624e-06	0.00010430791697089809	0.0	0.0
Q9NZD4,Q549J4	5.354538023431623e-05	0.0003129237509126943	0.0	1.379378521438768e-05
Q9H6J7	0.0009774344021305473	0.0006258475018253885	0.0	0.0001149777636902993
Q5M9N0	0.0001267887675932397	0.0005215395848544905	0.0	1.731281939379526e-05
Q0D2I5	0.0004271196225682215	0.00041723166788359235	0.0	7.148786080388724e-05
Q9BT40	1.3290084966330146e-05	0.00010430791697089809	0.0	0.0
Q9NXR7	0.00026289154639605174	0.00020861583394179617	0.0	0.00020017196334202393
Q9NWV8	6.6186643055205435e-06	0.00010430791697089809	0.0	0.0
Q9NQG5	8.529724897832535e-05	0.00010430791697089809	0.0	0.0
Q9H832	0.0046860065637626454	0.0007301554187962866	0.19047619047619047	0.0002864849281731397
Q9BT04	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q9BU20	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q9Y312	6.26036979815352e-05	0.00020861583394179617	0.0	1.6390442700622294e-06
Q96M95	0.0001196012625006145	0.00010430791697089809	0.0	0.0
Q5JR59	0.00033773191476830854	0.0005215395848544905	0.0	1.50051485502263e-05
O15062,Q5T942	0.00027735841288297803	0.00020861583394179617	0.0	1.3803695849130829e-05
Q9GZM5	0.0004929934066808529	0.00020861583394179617	0.0	0.00020017196334202393
Q9HB63	0.0005374558999195738	0.00020861583394179617	1.0	0.0
Q9H1Q7	0.0004926811861875267	0.00010430791697089809	0.0	0.0
Q0VAR9,Q96CW7	0.0004926811861875267	0.00010430791697089809	0.0	0.0
Q9H7M9	0.0031231648251971917	0.00020861583394179617	0.0	1.4839797874113163e-05
Q6UY11	0.0007244992804236948	0.0003129237509126943	1.0	0.0
Q9UHJ3,Q402F7	0.00044418194936009177	0.0003129237509126943	0.3333333333333333	6.195863740969206e-06
Q9BRT6	8.307679232194174e-05	0.00010430791697089809	0.0	0.0
Q9H0I9	8.307679232194174e-05	0.00010430791697089809	0.0	0.0
Q96J77	0.00023808585659096731	0.0006258475018253885	0.5	7.707519545889072e-06
Q9P0L1	9.913868079008145e-05	0.0003129237509126943	0.3333333333333333	7.0501293905131924e-06
Q8WYQ9	8.307679232194174e-05	0.00010430791697089809	0.0	0.0
Q96B23	0.0013345106685026644	0.00010430791697089809	0.0	0.0
Q8IVD9	0.0013345106685026644	0.00010430791697089809	0.0	0.0
Q8NC44	0.0008962434508408775	0.00020861583394179617	0.0	5.999756564589564e-07
Q9NRH1	0.0018678286448478266	0.00041723166788359235	0.3333333333333333	2.5594316525105526e-05
Q96A04	4.2568577853561276e-05	0.00010430791697089809	0.0	0.0
Q96FC7,B7WP61	9.58822123663141e-07	0.00010430791697089809	0.0	0.0
Q9BWG4,Q9BWW5	0.00014899753921193833	0.00020861583394179617	0.0	1.6537392030962364e-06
Q96EE9,P49914	0.0001196012625006145	0.00010430791697089809	0.0	0.0
Q9UJ83	5.306902223232803e-06	0.0003129237509126943	0.0	0.0
Q9BW04,C9JV41	5.181514277550513e-05	0.00010430791697089809	0.0	0.0
Q96P48,B2RTS2	0.001518416192854528	0.00041723166788359235	0.0	4.195534003530538e-05
O95198,B4DFH7	6.798832707376273e-05	0.00010430791697089809	0.0	0.0
Q9P126	8.969455764546207e-05	0.00010430791697089809	0.0	0.0
Q6FHL7,O95214,C9JVM4	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q96E93	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
P32929	2.207378449200364e-32	0.00020861583394179617	0.0	0.0
Q9Y3B6	1.4297442299396519e-30	0.00010430791697089809	0.0	0.0
O15209	0.0006994324739247757	0.00020861583394179617	0.0	3.1428339293453653e-06
Q9BXK5,Q86T62	4.222892962736036e-05	0.00010430791697089809	0.0	0.0
Q9BSR8	1.2406826671135764e-05	0.00010430791697089809	0.0	0.0
P02746	0.00027119990697035593	0.0007301554187962866	0.23809523809523808	7.354639265446256e-05
P02747	7.888893366631347e-05	0.00041723166788359235	0.5	8.002905945385447e-06
Q9BW66	5.472357156642102e-06	0.00010430791697089809	0.0	0.0
Q9NX58	0.0013216808440783287	0.00020861583394179617	0.0	1.267299176468399e-06
Q969X0	8.078250304308733e-05	0.00041723166788359235	1.0	0.0
P17927,Q5SR43	0.000445827623979271	0.0007301554187962866	0.047619047619047616	7.754940677760883e-05
Q9BU76	5.201846736795227e-05	0.00020861583394179617	0.0	2.8150002259396615e-06
Q6FI81	7.692142859973236e-05	0.00010430791697089809	0.0	0.0
Q9Y3U8	8.670481664812119e-05	0.00010430791697089809	0.0	0.0
Q96AA8	0.0001541835731155353	0.00010430791697089809	0.0	0.0
P04196	0.0004293871349343767	0.0006258475018253885	0.2	2.0732190762630373e-05
Q9BPX5	9.116201413070923e-06	0.00010430791697089809	0.0	0.0
Q9UNT1	1.365871926666966e-06	0.00010430791697089809	0.0	0.0
Q96LK0	5.424718469617833e-05	0.00020861583394179617	0.0	0.00020017196334202393
Q9HCY8	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q96FQ6	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q53H80,Q9NW35	0.0004431231139103714	0.0003129237509126943	0.3333333333333333	1.1251431169165946e-05
Q96QU6	7.246102735537217e-05	0.0003129237509126943	0.0	0.0
Q9H267	1.626948447670899e-06	0.00020861583394179617	0.0	0.00020017196334202393
Q9H9C1,Q6IA61	4.094491401313231e-08	0.00010430791697089809	0.0	0.0
Q96GA7	8.749997489836256e-05	0.0003129237509126943	0.0	0.0
Q8NA61	0.00020230699076263193	0.0005215395848544905	0.0	3.3565401460233062e-06
Q9H668	8.529724897832535e-05	0.00010430791697089809	0.0	0.0
Q9NV44	2.2370444414610328e-05	0.00010430791697089809	0.0	0.0
Q9NYK6,Q68DA1	0.00026959602580347994	0.00010430791697089809	0.0	0.0
Q8N336	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q9NWX6	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q9NR22,Q59GT2	0.0009515232771916183	0.00041723166788359235	1.0	0.0
Q7L8J4	0.002176111853934578	0.00020861583394179617	0.0	1.9185506702411864e-05
O60293	0.000359290583448942	0.00020861583394179617	0.0	1.5371960580526058e-06
Q9BTE1	8.969455764546207e-05	0.00010430791697089809	0.0	0.0
Q9BSW7	0.0005527780895496051	0.0005215395848544905	0.0	8.222801095894304e-05
Q9BS34	2.2370444414610328e-05	0.00010430791697089809	0.0	0.0
Q5HYJ3	0.000187043380504121	0.00010430791697089809	0.0	0.0
Q8NEF3	0.00029195853051068886	0.0003129237509126943	0.0	0.00020342307682523947
Q8N6V9	7.35076972587545e-06	0.00010430791697089809	0.0	0.0
Q8WUB8	0.0013380508784318107	0.0006258475018253885	0.06666666666666667	8.466224992067535e-05
Q9BW83	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q9Y547	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q8WVD3	0.0003430917394784139	0.00041723166788359235	0.16666666666666666	1.876289139811042e-05
Q96AP4	8.003291693644028e-05	0.00010430791697089809	0.0	0.0
Q9BRT9	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q9Y248	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
O43617	8.157767988890554e-06	0.00020861583394179617	0.0	0.00020017196334202393
Q9UL33	2.0531304457373825e-07	0.00010430791697089809	0.0	0.0
Q8N184	0.00010059432104679275	0.00010430791697089809	0.0	0.0
C9IZY7,Q96HS1,A9LN06	0.0036112705837857946	0.00041723166788359235	0.0	5.1244312912896575e-05
Q99877	5.418293734712654e-05	0.00010430791697089809	0.0	0.0
O60547	2.207378449200364e-32	0.00020861583394179617	0.0	0.0
Q15056	4.104753176646506e-06	0.00010430791697089809	0.0	0.0
Q9H3H3	0.00016307221586970872	0.00020861583394179617	0.0	0.00020017196334202393
O95391	0.0002697670517686147	0.00020861583394179617	0.0	0.00020017196334202393
Q9H2H8	6.792140541368166e-06	0.00010430791697089809	0.0	0.0
Q9BUW7	4.3524181458381475e-05	0.00010430791697089809	0.0	0.0
Q13057	0.0006040609155266777	0.0003129237509126943	0.0	5.960902926465359e-06
Q6PJT7,B4E2H4	8.038018172285677e-05	0.00020861583394179617	0.0	4.840614845561672e-07
402	0.0008516247915815003	0.0007301554187962866	0.047619047619047616	0.00022273892059877667
Q9NR21	4.407594528331662e-06	0.00010430791697089809	0.0	0.0
Q9NP50	4.407594528331662e-06	0.00010430791697089809	0.0	0.0
Q56P03	0.0007075014203813723	0.0003129237509126943	0.0	9.610799462469738e-05
Q8NCU1	8.154888973498018e-07	0.00010430791697089809	0.0	0.0
Q96BD8	3.2400462248007315e-05	0.0003129237509126943	0.0	0.0004003221641309557
Q9UFG5	0.00031716102009652795	0.00020861583394179617	0.0	2.005437989514985e-06
Q8N357	0.0003062458646874633	0.0015646187545634712	0.0	0.001170272952207519
P01562	0.0009566850764943075	0.00041723166788359235	0.0	4.327760039853775e-06
Q9Y3D0	9.268205057456624e-06	0.00010430791697089809	0.0	0.0
Q9NX63,A4D1N4	0.0004566394063076009	0.00020861583394179617	0.0	4.266052191541757e-06
Q9Y3T9	0.0008527611410986341	0.0003129237509126943	0.3333333333333333	1.7815422330289994e-05
Q9BVM2	0.00017223983497984658	0.00010430791697089809	0.0	0.0
A4D1E9	4.902593337453244e-05	0.00010430791697089809	0.0	0.0
Q9BU64	4.902593337453244e-05	0.00010430791697089809	0.0	0.0
Q9GZN7	0.0008450514130558576	0.00020861583394179617	0.0	1.7459517492142221e-06
Q96PP8	2.207378449200364e-32	0.00020861583394179617	0.0	0.0
Q7L5A3	0.00026959602580347994	0.00010430791697089809	0.0	0.0
Q9BYD3	0.00047578570236205784	0.0003129237509126943	0.0	2.4230060400368175e-05
Q5T0L3	0.00026959602580347994	0.00010430791697089809	0.0	0.0
O75541	0.0002917734416136975	0.00020861583394179617	0.0	3.251113483215516e-06
P00751	0.00012125623909014302	0.0003129237509126943	0.3333333333333333	4.15391856704332e-06
Q96K62	0.00022401987548644302	0.00010430791697089809	0.0	0.0
Q9BRJ6	0.00026959602580347994	0.00010430791697089809	0.0	0.0
Q9BV20	0.00032113123132724864	0.0003129237509126943	0.0	0.0
P20702,Q8TES5	0.0006596367323514172	0.00041723166788359235	0.16666666666666666	1.0720205660299103e-05
Q9NTK5	0.0003542158267850247	0.00020861583394179617	0.0	2.459920598097292e-06
P17040	8.833489947737185e-06	0.00010430791697089809	0.0	0.0
Q69YS0,Q96N46,Q86TA5	0.00026959602580347994	0.00010430791697089809	0.0	0.0
Q9Y3M9	0.0003881055715391951	0.0003129237509126943	0.0	7.17699150304928e-05
Q9BX82	2.207378449200364e-32	0.00020861583394179617	0.0	0.0
A8K181,Q8NE31,B7ZB77	0.00026959602580347994	0.00010430791697089809	0.0	0.0
Q16581,A8K2H7	9.834817194650157e-05	0.00020861583394179617	0.0	8.104988895865896e-06
O95379	1.4618746997756526e-05	0.00010430791697089809	0.0	0.0
Q9BXR6	9.729302385056369e-05	0.00010430791697089809	0.0	0.0
Q6UX06	9.729302385056369e-05	0.00010430791697089809	0.0	0.0
Q9UHR5	0.000437291782479684	0.0003129237509126943	0.0	5.30428802024276e-06
Q969J3	9.83334157092053e-05	0.00010430791697089809	0.0	0.0
Q96G04	6.783055223807323e-05	0.00010430791697089809	0.0	0.0
Q8IUZ5,A8K7P6	2.207378449200364e-32	0.00020861583394179617	0.0	0.0
Q86VN1	0.0005250329204328253	0.00041723166788359235	0.6666666666666666	2.5750250621934263e-05
Q8WXF1	0.0006331710340053519	0.0003129237509126943	0.3333333333333333	1.2683291321056602e-05
P05408,Q6FHD0	0.0004516275731619461	0.00020861583394179617	0.0	0.00013523575474161845
Q92989,B4DTI8	0.00011843755566013033	0.00020861583394179617	0.0	8.591584462898239e-07
Q9UII2,Q6IAQ7,A6NE74	0.0010416878371206988	0.00041723166788359235	0.0	1.0330514605155815e-05
Q9GZT9	0.0014933279978421225	0.0005215395848544905	0.2	2.3405231118211882e-06
Q9UKP3	0.0016670511688087095	0.0003129237509126943	0.0	8.279956011076684e-06
P48426	0.003003318228206022	0.0003129237509126943	0.3333333333333333	1.3319886180573527e-06
P16871	0.01930469082388141	0.001356002920621675	0.3076923076923077	0.0001594599187372988
P30556,Q53YY0	0.012860360781835204	0.0018775425054761655	0.0718954248366013	0.0006153961406832483
Q96CC6	0.00015709134081055148	0.00010430791697089809	0.0	0.0
P53814	0.0010358572182960434	0.00020861583394179617	0.0	4.376360075466559e-06
Q969F2	0.00015709134081055148	0.00010430791697089809	0.0	0.0
Q15334	0.0002518491070026294	0.0003129237509126943	0.0	9.643408108749291e-06
P07360	4.598420323480582e-06	0.00010430791697089809	0.0	0.0
P14653	0.006754605277748767	0.0009387712527380828	0.19047619047619047	0.0003490633469840209
P02679	0.0012083548806700074	0.001147387086679879	0.2222222222222222	0.0001720034734458476
Q12774	0.0022874149584306866	0.00010430791697089809	0.0	0.0
Q5TA89	0.004809452046202214	0.00020861583394179617	1.0	0.0
P35611,A2A3N8	0.007918078437637638	0.001356002920621675	0.0641025641025641	0.00016318668225093647
P15391	0.029701702075579046	0.002086158339417962	0.25263157894736843	0.00019896533132539703
Q32M46,P20273,Q0EAF5	0.02282375327637786	0.0016689266715343694	0.2916666666666667	0.0004755604668595408
Q9H400	0.009308448540204114	0.00041723166788359235	0.3333333333333333	4.821596523189458e-07
P24394	0.022916773166922873	0.002294774173359758	0.19480519480519481	0.00031120327872581166
D1CS21,Q9BXR5	0.003631028232355988	0.001147387086679879	0.03636363636363636	0.0005036152548988856
O00570	0.0021885216254980745	0.00010430791697089809	0.0	0.0
P23743	0.0045414069954889365	0.0003129237509126943	0.0	0.00017575963812303596
P29033	0.0018969324065743586	0.0003129237509126943	0.0	0.00020061237143354814
O95452	4.773824584798002e-05	0.00010430791697089809	0.0	0.0
Q6PML9	0.004613278238514042	0.00020861583394179617	1.0	0.0
Q8IWR1	0.004836050705329676	0.00020861583394179617	1.0	0.0
P22087	0.002461168735273367	0.0009387712527380828	0.027777777777777776	0.0001150000572423264
P10767	0.0013138659058108883	0.00041723166788359235	0.0	2.2766727470465784e-06
O60258	0.0013138659058108883	0.00041723166788359235	0.0	2.2766727470465784e-06
O76093	0.0013138659058108883	0.00041723166788359235	0.0	2.2766727470465784e-06
P55075	0.0013138659058108883	0.00041723166788359235	0.0	2.2766727470465784e-06
Q96BD6	0.0027093039734510166	0.00020861583394179617	0.0	3.8535591301130376e-07
P54826	0.0001957013044007907	0.0003129237509126943	0.0	5.6215721604272277e-05
P05981	5.052882789786655e-05	0.00020861583394179617	0.0	1.8906635559988875e-06
