Pathogen	Pathogen_Uniprot_ID	Human_Uniprot_ID
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIB3	Q15051
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFP9	O15397
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFP9	P06213
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	P15260
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH91	P48551
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI89	Q8NI35
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH1	Q14974
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	P31785
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	P25963
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH71	P01857
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NID2	P01877
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH94	P01877
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NG93	P01877
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHX0	P01877
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGF6	P40305
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIA8	O60573
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q14240
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFV6	P60842
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGZ7	P41091
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIP6	Q9HBG6
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NG53	Q9BTL4
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHY6	O75874
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI96	Q5TEJ8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NII2	Q12891
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NET3	Q12891
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHE7	O43464
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGE6	P04792
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	P04792
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB2	P04792
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFW7	Q9NSC5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHL7	O43390
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF37	P09601
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR3	P05204
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGC7	P35914
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIJ3	P09429
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHX0	Q96RW7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NG53	Q16534
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHH6	Q16534
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFN3	Q16534
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHZ0	P13747
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHX0	P13747
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NID2	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI89	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGC3	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEU6	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NES9	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB4	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHT8	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NID9	P04233
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGX7	Q30201
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFC4	P42694
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIF9	P68871
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFZ2	P69905
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGV7	P01912
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF67	P01912
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF60	P01912
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGV3	P01909
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI66	P84243
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGW2	P84243
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGC7	Q6FI13
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NID2	P11169
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF37	P78347
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHM9	P78347
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHB4	Q9NZM4
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF52	Q7LDG7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	P09341
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHN0	Q7Z6J2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	P12544
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI89	Q86XS8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI66	Q86XS8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NER2	Q9P2T1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NII1	P15104
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH99	Q14161
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHH1	Q9Y2X7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI92	Q8TF65
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEN3	Q8TF65
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEL1	O14908
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB2	Q9HCC8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NG28	P52566
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NID1	Q96CW5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIL8	Q96CN9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN5	Q96CN9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF74	P63244
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHX0	P63244
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH1	P23769
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NG02	O60861
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIA8	P06241
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIG6	P51114
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHR7	Q96AE4
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFK7	Q9BXM9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHZ0	O94915
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFW7	Q9H334
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH37	P53539
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGZ3	P21333
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGW4	Q6UN15
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF31	Q4L180
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHZ4	Q14192
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NII1	Q14192
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH91	Q14192
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHC9	Q9NVK5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF67	Q9UHY8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGE6	Q86WN1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIQ5	Q7L513
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF74	P31994
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NID2	Q9UKA1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIE3	Q9Y3I1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGW4	O94887
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI79	Q9Y3D0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGF1	Q6ZS17
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFW7	Q86V20
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFA4	Q6ICB0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF53	Q9H098
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	P15311
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH32	Q9NV70
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHR0	Q86YB8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFR1	Q99814
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	Q99814
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIP5	Q99814
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF50	P14625
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI74	P06733
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEP5	Q9Y6C2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIL8	Q32P44
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	P32519
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	O75821
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB4	P00533
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF37	Q9UHF1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFM0	P13639
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFE2	P13639
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEA2	P13639
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFM0	P68104
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF74	Q92611
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF27	P30084
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIL8	Q9NTX5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHX5	P40939
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	Q13011
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHN4	Q9Y2J2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NE83	O43491
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NE94	O75923
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIP6	O75923
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIJ1	Q86XF0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NET8	P51808
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFC7	P63172
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGL8	Q14204
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFB0	Q14204
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHD9	O14641
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	O60941
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF66	Q9C005
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI85	Q9UHL4
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	P49005
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHD1	Q8NF50
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIP8	Q9NP97
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NID2	Q7L7V1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI74	P31040
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NES9	Q9Y394
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NG93	P00367
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF50	P00367
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF74	Q8IY21
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHY6	P17844
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NET1	P17844
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF50	Q7L014
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGF1	Q92841
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIJ1	O43237
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH53	Q15038
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF52	Q9P219
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NID2	Q14118
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGT6	P08174
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFJ3	P08174
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF74	O76096
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF37	P01034
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF53	O00622
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGY9	Q99418
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEJ4	O43927
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB6	O60888
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGN2	Q13617
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI89	Q13616
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF74	Q9Y5B0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF60	O94964
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NID1	P67870
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIP5	Q9BZJ0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	P17927
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIN7	Q8WU58
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI93	Q16630
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR3	P04632
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIF3	Q6FI81
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGW2	Q6FI81
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	Q9BQ65
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NID9	Q9H0I2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIE3	P31146
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NID9	P31146
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFM0	P35606
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NE83	Q86VX2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFN3	Q96MW5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGF9	Q9UP83
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEY1	Q96JB2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEY0	P12109
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHN4	P12109
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH48	P08572
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH1	P08572
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIP6	P08572
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NII1	P02462
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFA1	P02461
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHY6	P08123
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGF1	A5YKK6
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	Q8NDC0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF50	O75503
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI40	P51790
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHY8	Q8N1N0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHN7	O75122
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF31	Q9HCM1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFP9	Q14CX7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFJ3	Q14CX7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB0	Q96FZ5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB0	Q9NX76
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHZ0	Q14008
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI90	Q6IPW1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NER2	Q8N8R7
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI33	Q9H330
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHS4	Q7LBR1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEH1	Q9HCK8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFK4	Q9NX63
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI96	Q9Y6H1
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFW7	Q68CZ6
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHD1	Q96MT8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF74	Q86XR8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGC9	O95319
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFW7	O43303
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NET3	O75956
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIB3	Q99459
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGV7	P60953
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEA3	P60953
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI33	P30260
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NG10	Q13042
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	Q13042
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NII1	O43866
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NG28	P16671
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NG93	P11836
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFT9	O75794
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEQ5	O75794
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NID2	P32246
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGF9	Q8N0Z3
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGW2	Q7L592
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFQ6	Q7L592
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHX0	P47755
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF74	P25774
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF37	P04040
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHZ4	Q14511
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEX4	Q9Y2G2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NID9	Q9Y2G2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGF9	Q14444
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFJ3	Q01518
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	P27824
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEX4	Q13137
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI33	Q9P1Z2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIG1	Q9Y5P4
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFQ6	Q9Y5P4
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NE99	Q9NWR8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGX7	A0JLQ5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NG53	Q14692
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	Q14692
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGX7	Q13490
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIJ1	Q9NZS9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF37	Q6W2J9
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI22	P46379
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NET1	P46379
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIE8	Q99933
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGK2	P61769
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFV6	P61769
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NET3	P61769
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEN2	P61769
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI90	O15169
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF52	O15169
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHZ4	P54253
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGV3	Q13315
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF53	Q13315
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH37	Q9UII2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH50	Q9UII2
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFN4	Q96KQ4
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGF1	Q9H1I8
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NG37	Q96DX5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGD0	P32121
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHX5	P32121
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGW2	P49407
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NET8	P49407
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NF74	Q4LE39
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHT8	Q4LE39
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH02	Q9NWB6
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NET8	P53365
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGF9	P53367
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEE2	P84077
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHN7	Q8IWT0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEB4	Q8N6S5
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGA0	Q92482
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGF1	O95236
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGR3	Q02410
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH38	O94973
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGV7	O94973
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI89	O75843
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIB1	Q10567
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGW2	Q10567
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEX2	P20073
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIJ1	P08133
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFT7	P08133
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NG97	P07355
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI96	P04083
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHS4	P50995
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI74	Q6UB98
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGE6	Q6UB99
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFN3	Q6UB99
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFB0	O60678
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGV3	Q9BTT0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGZ2	Q6ZTN6
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHN5	P15144
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	Q07075
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFB0	P05062
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NIJ3	P05062
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NHD1	P05062
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NH38	Q6ZS30
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NGF1	Q8N187
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NFN4	Q12802
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	Q7Z591
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NII1	Q09666
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NEC0	Q08117
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI31	Q9H2P0
Francisella tularensis SUBSPECIES TULARENSIS SCHU S4	Q5NI40	P35611
